"","Deployment_fk","Receiver","Station","Zone","Latitude","Longitude","Mooring_type","Quality","Time","Milliseconds","Number_clicks_filtered","Number_clicks_total","Lost_minutes","Dpm","Dp10m","Dph","Recorded","Click_frequency","Click_intensity"
"1000",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-05,113,10,870478,4,1,1,1,1440,0.000694444444444444,14400
"1001",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-06,0,0,292505,4,0,0,0,1440,0,NA
"1002",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-07,20844,703,244913,12,18,5,4,1440,0.0125,56240
"1003",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-08,27397,1623,1242271,47,57,15,7,1440,0.0395833333333333,41002.1052631579
"1004",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-09,522,13,447923,0,1,1,1,1440,0.000694444444444444,18720
"1005",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-10,18263,708,276501,0,21,9,7,1440,0.0145833333333333,48548.5714285714
"1006",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-11,91531,2092,176630,0,39,12,7,1440,0.0270833333333333,77243.0769230769
"1007",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-12,72613,2109,154800,0,50,17,10,1440,0.0347222222222222,60739.2
"1008",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-13,130353,4494,305894,32,114,18,8,1440,0.0791666666666667,56766.3157894737
"1009",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-14,44184,1386,166459,0,48,20,12,1440,0.0333333333333333,41580
"1010",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-15,37317,1470,231453,0,39,11,8,1440,0.0270833333333333,54276.9230769231
"1011",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-16,43287,1276,1331364,47,37,13,8,1440,0.0256944444444444,49660.5405405405
"1012",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-17,4326,153,1745769,49,10,6,3,1440,0.00694444444444444,22032
"1013",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-18,49748,1671,1316131,4,42,16,12,1440,0.0291666666666667,57291.4285714286
"1014",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-19,131382,5000,580210,1,106,23,9,1440,0.0736111111111111,67924.5283018868
"1015",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-20,52247,1576,358787,0,46,19,9,1440,0.0319444444444444,49335.652173913
"1016",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-21,54177,2178,293455,0,36,11,8,1440,0.025,87120
"1017",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-22,61118,2846,474324,18,69,17,7,1440,0.0479166666666667,59394.7826086956
"1018",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-23,115199,5349,295574,0,109,23,11,1440,0.0756944444444444,70665.6880733945
"1019",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-24,237473,8476,443839,1,158,28,11,1440,0.109722222222222,77249.6202531646
"1020",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-25,8147,379,1232695,11,11,6,5,1440,0.00763888888888889,49614.5454545455
"1021",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-26,54600,1637,434958,8,40,11,6,1440,0.0277777777777778,58932
"1022",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-27,22337,964,536814,1,23,7,5,1440,0.0159722222222222,60354.7826086957
"1023",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-28,16223,1112,2583606,84,26,11,7,1440,0.0180555555555556,61587.6923076923
"1024",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-29,1575,237,3407395,161,8,3,3,1440,0.00555555555555556,42660
"1025",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-09-30,75986,2578,938454,4,51,15,8,1440,0.0354166666666667,72790.5882352941
"1026",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-01,94437,2564,865051,0,24,7,5,1440,0.0166666666666667,153840
"1027",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-02,2561,103,3384326,451,1,1,1,1440,0.000694444444444444,148320
"1028",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-03,8365,133,3355950,203,5,3,3,1440,0.00347222222222222,38304
"1029",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-04,20927,392,1694457,3,12,5,3,1440,0.00833333333333333,47040
"1030",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-05,36694,1975,2338863,20,57,16,8,1440,0.0395833333333333,49894.7368421053
"1031",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-06,73583,2456,2100866,17,39,14,7,1440,0.0270833333333333,90683.0769230769
"1032",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-07,15130,539,1206027,1,14,3,1,1440,0.00972222222222222,55440
"1033",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-08,24510,736,536595,0,35,11,6,1440,0.0243055555555556,30281.1428571429
"1034",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-09,143143,5566,491313,0,97,23,10,1440,0.0673611111111111,82629.2783505155
"1035",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-10,67017,2835,385561,0,76,22,9,1440,0.0527777777777778,53715.7894736842
"1036",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-11,110133,4373,281587,0,96,22,10,1440,0.0666666666666667,65595
"1037",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-12,20629,1110,908014,0,38,14,8,1440,0.0263888888888889,42063.1578947368
"1038",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-13,29596,1393,1665526,1,43,13,7,1440,0.0298611111111111,46649.3023255814
"1039",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-14,32815,1566,1137834,1,39,10,6,1440,0.0270833333333333,57821.5384615385
"1040",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-15,20720,1325,695184,0,47,15,8,1440,0.0326388888888889,40595.7446808511
"1041",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-16,157003,5798,744059,0,163,35,14,1440,0.113194444444444,51221.5950920245
"1042",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-17,32561,782,705359,1,30,14,10,1440,0.0208333333333333,37536
"1043",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-18,97627,4005,2065028,37,80,16,7,1440,0.0555555555555556,72090
"1044",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-19,292,81,4157490,585,3,1,1,1440,0.00208333333333333,38880
"1045",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-20,15963,694,2152068,45,24,11,7,1440,0.0166666666666667,41640
"1046",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-21,65332,2086,672841,0,37,13,8,1440,0.0256944444444444,81184.8648648649
"1047",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-22,65056,2486,693763,3,68,16,11,1440,0.0472222222222222,52644.7058823529
"1048",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-23,99661,3815,504689,0,121,35,12,1440,0.0840277777777778,45401.652892562
"1049",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-24,116579,4726,572001,1,99,26,10,1440,0.06875,68741.8181818182
"1050",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-25,73405,2595,200303,0,68,23,14,1440,0.0472222222222222,54952.9411764706
"1051",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-26,198454,6815,277469,2,152,39,16,1440,0.105555555555556,64563.1578947368
"1052",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-27,50693,2476,540753,0,68,17,10,1440,0.0472222222222222,52432.9411764706
"1053",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-28,117079,4174,742742,0,116,21,9,1440,0.0805555555555556,51815.1724137931
"1054",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-29,399870,13871,247749,1,222,31,10,1440,0.154166666666667,89974.0540540541
"1055",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-30,136813,4701,261785,0,110,36,16,1440,0.0763888888888889,61540.3636363636
"1056",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-10-31,194295,6838,251019,0,158,35,16,1440,0.109722222222222,62321.0126582278
"1057",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-01,70441,2352,812893,0,69,22,13,1440,0.0479166666666667,49085.2173913043
"1058",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-02,23243,790,2279744,27,24,10,6,1440,0.0166666666666667,47400
"1059",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-03,0,0,934585,4,0,0,0,1440,0,NA
"1060",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-04,12144,466,672917,0,26,9,4,1440,0.0180555555555556,25809.2307692308
"1061",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-05,84598,2683,1874929,218,52,15,11,1440,0.0361111111111111,74298.4615384615
"1062",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-06,8106,264,5656867,1225,5,2,2,1440,0.00347222222222222,76032
"1063",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-07,65714,2910,4518131,892,62,13,7,1440,0.0430555555555556,67587.0967741935
"1064",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-08,21908,521,725865,1,12,6,4,1440,0.00833333333333333,62520
"1065",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-09,54024,2396,882734,8,47,17,13,1440,0.0326388888888889,73409.3617021277
"1066",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-10,61529,1251,2947113,237,22,7,5,1440,0.0152777777777778,81883.6363636364
"1067",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-11,23323,788,1742602,69,18,6,4,1440,0.0125,63040
"1068",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-12,12051,509,838202,0,14,8,7,1440,0.00972222222222222,52354.2857142857
"1069",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-13,53838,1853,659477,2,43,13,8,1440,0.0298611111111111,62053.9534883721
"1070",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-14,31888,1075,665547,2,33,14,10,1440,0.0229166666666667,46909.0909090909
"1071",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-15,29334,1115,796114,0,27,11,11,1440,0.01875,59466.6666666667
"1072",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-16,41345,829,1331378,0,23,9,7,1440,0.0159722222222222,51902.6086956522
"1073",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-17,76044,2443,2015546,36,38,11,6,1440,0.0263888888888889,92576.8421052632
"1074",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-18,15109,454,2142516,9,18,10,8,1440,0.0125,36320
"1075",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-19,22368,674,1722249,3,14,6,5,1440,0.00972222222222222,69325.7142857143
"1076",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-20,52335,2668,3009856,438,38,13,6,1440,0.0263888888888889,101103.157894737
"1077",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-21,11853,495,845943,1,20,8,4,1440,0.0138888888888889,35640
"1078",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-22,22145,948,2435786,196,23,6,3,1440,0.0159722222222222,59353.0434782609
"1079",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-23,19748,308,663270,0,13,7,6,1440,0.00902777777777778,34116.9230769231
"1080",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-24,6317,320,4594428,571,6,3,2,1440,0.00416666666666667,76800
"1081",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-25,12813,412,4308660,552,8,3,1,1440,0.00555555555555556,74160
"1082",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-26,50174,1824,819607,1,43,13,10,1440,0.0298611111111111,61082.7906976744
"1083",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-27,65431,1804,1387822,6,43,14,12,1440,0.0298611111111111,60413.0232558139
"1084",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-28,25715,765,2836851,97,16,6,6,1440,0.0111111111111111,68850
"1085",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-29,41169,2059,833440,3,61,13,7,1440,0.0423611111111111,48605.9016393443
"1086",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-11-30,60798,1721,929923,0,36,15,11,1440,0.025,68840
"1087",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-01,17489,474,1520508,1,14,6,5,1440,0.00972222222222222,48754.2857142857
"1088",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-02,96542,3686,1217114,5,77,21,11,1440,0.0534722222222222,68932.987012987
"1089",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-03,61589,1871,939055,0,34,13,9,1440,0.0236111111111111,79242.3529411765
"1090",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-04,37202,686,1538577,7,21,8,5,1440,0.0145833333333333,47040
"1091",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-05,111337,4604,342204,0,84,23,13,1440,0.0583333333333333,78925.7142857143
"1092",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-06,47627,2295,477512,9,55,14,9,1440,0.0381944444444444,60087.2727272727
"1093",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-07,111919,3093,985075,2,89,26,11,1440,0.0618055555555556,50044.0449438202
"1094",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-08,122043,4272,1133425,2,98,32,16,1440,0.0680555555555555,62772.2448979592
"1095",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-09,28520,1007,469352,0,36,22,14,1440,0.025,40280
"1096",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-10,54479,1994,685759,3,57,28,13,1440,0.0395833333333333,50374.7368421053
"1097",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-11,34699,1004,1730199,40,36,11,5,1440,0.025,40160
"1098",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-12,219014,6257,810351,0,149,40,17,1440,0.103472222222222,60470.3355704698
"1099",2587,"POD-2724","bpns-WK9","WK9en12",51.4553333333,3.102,"surface-buoy","hi+mod",2016-12-13,100193,3141,719687,0,86,29,16,1440,0.0597222222222222,52593.488372093
"1100",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-08-25,8193,336,3550049,321,8,4,2,1440,0.00555555555555556,60480
"1101",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-08-26,14644,440,3342346,307,12,3,3,1440,0.00833333333333333,52800
"1102",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-08-27,6809,273,5708668,1250,9,6,5,1440,0.00625,43680
"1103",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-08-28,1099,114,5697710,1294,2,2,2,1440,0.00138888888888889,82080
"1104",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-08-29,5862,165,5694247,1282,3,1,1,1440,0.00208333333333333,79200
"1105",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-08-30,2730,101,3954719,454,3,3,3,1440,0.00208333333333333,48480
"1106",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-08-31,29216,1078,4123857,631,20,6,5,1440,0.0138888888888889,77616
"1107",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-01,34087,1741,5028367,1057,37,11,7,1440,0.0256944444444444,67757.8378378378
"1108",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-02,1376,85,5878553,1413,4,2,2,1440,0.00277777777777778,30600
"1109",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-03,1008,35,5614127,1263,3,3,3,1440,0.00208333333333333,16800
"1110",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-04,0,0,5896800,1440,0,0,0,1440,0,NA
"1111",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-05,1315,74,5055165,958,3,2,2,1440,0.00208333333333333,35520
"1112",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-06,6491,337,2160709,120,13,9,6,1440,0.00902777777777778,37329.2307692308
"1113",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-07,45299,302,2586627,234,10,4,2,1440,0.00694444444444444,43488
"1114",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-08,23741,658,3994061,750,12,5,3,1440,0.00833333333333333,78960
"1115",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-09,462,23,5520858,1175,2,2,2,1440,0.00138888888888889,16560
"1116",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-10,4490,58,4564504,670,2,2,2,1440,0.00138888888888889,41760
"1117",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-11,32783,352,3952846,617,9,6,4,1440,0.00625,56320
"1118",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-12,33895,1787,2257542,109,36,9,6,1440,0.025,71480
"1119",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-13,73739,2707,2860640,224,49,16,11,1440,0.0340277777777778,79552.6530612245
"1120",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-14,21111,1108,3944721,510,18,9,8,1440,0.0125,88640
"1121",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-15,16814,545,4729180,840,13,5,5,1440,0.00902777777777778,60369.2307692308
"1122",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-16,1136,145,5700110,1272,5,2,2,1440,0.00347222222222222,41760
"1123",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-17,23509,722,5750754,1326,11,6,5,1440,0.00763888888888889,94516.3636363636
"1124",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-18,15249,602,5877267,1415,14,7,6,1440,0.00972222222222222,61920
"1125",2588,"POD-2421","bpns-LST420","Middelkerke",51.2575,2.6778333333,"surface-buoy","hi+mod",2016-09-19,61702,1774,4821049,880,43,14,9,1440,0.0298611111111111,59408.3720930233
